arrest_date,time,area_name,age,sex,descent,charge_group,charge_desc,arrest_type,rep_dist,latitude,longitude,year,month,day,age_group
2010-05-28,08:55 PM,Rampart,20,Male,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,201,34.0853,-118.299,2010,May,Fri,15-20
2010-04-12,10:45 PM,Rampart,13,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,202,34.0897,-118.2893,2010,Apr,Mon,10-14
2010-01-06,04:10 PM,Rampart,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,269,34.0508,-118.2682,2010,Jan,Wed,15-20
2010-04-23,04:30 PM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,236,34.0657,-118.268,2010,Apr,Fri,15-20
2010-04-12,10:45 PM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,202,34.0897,-118.2893,2010,Apr,Mon,15-20
2010-03-09,03:30 PM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,216,34.0732,-118.2728,2010,Mar,Tue,15-20
2010-05-07,01:00 PM,Southwest,20,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,356,34.0255,-118.3047,2010,May,Fri,15-20
2010-11-30,11:15 AM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,238,34.0696,-118.2613,2010,Nov,Tue,15-20
2010-08-18,06:00 PM,Rampart,15,Male,Black,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,216,34.0729,-118.2664,2010,Aug,Wed,15-20
2010-04-13,06:55 PM,Southwest,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,325,34.0304,-118.2903,2010,Apr,Tue,15-20
2010-10-02,10:00 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,271,34.0548,-118.282,2010,Oct,Sat,15-20
2010-12-11,01:30 AM,Rampart,17,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,251,34.0649,-118.2797,2010,Dec,Sat,15-20
2010-11-05,04:40 PM,Rampart,17,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,231,34.0707,-118.2795,2010,Nov,Fri,15-20
2010-08-08,12:30 AM,Rampart,17,Female,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,231,34.0709,-118.2801,2010,Aug,Sun,15-20
2010-08-12,09:55 PM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,247,34.0596,-118.2701,2010,Aug,Thu,15-20
2010-08-30,04:45 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,202,34.0897,-118.2893,2010,Aug,Mon,15-20
2010-10-14,08:00 PM,Rampart,19,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,219,34.0677,-118.252,2010,Oct,Thu,15-20
2010-07-25,01:00 AM,Rampart,19,Female,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,266,34.0523,-118.2722,2010,Jul,Sun,15-20
2010-10-29,10:00 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,271,34.0548,-118.282,2010,Oct,Fri,15-20
2010-10-26,09:10 AM,Rampart,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,239,34.0719,-118.2537,2010,Oct,Tue,15-20
2010-12-13,02:10 PM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,295,34.0421,-118.2824,2010,Dec,Mon,15-20
2010-02-23,06:00 PM,Southwest,19,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,377,34.0121,-118.2915,2010,Feb,Tue,15-20
2010-09-28,11:15 AM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,218,34.0706,-118.2614,2010,Sep,Tue,15-20
2010-08-08,12:30 AM,Rampart,17,Male,Black,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,231,34.0709,-118.2801,2010,Aug,Sun,15-20
2010-11-21,12:45 AM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,265,34.0549,-118.2778,2010,Nov,Sun,15-20
2010-12-14,02:10 PM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,295,34.0421,-118.2824,2010,Dec,Tue,15-20
2010-08-13,11:15 AM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,218,34.0706,-118.2614,2010,Aug,Fri,15-20
2010-11-21,12:45 AM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,265,34.0549,-118.2778,2010,Nov,Sun,15-20
2010-07-25,01:00 AM,Rampart,20,Male,Black,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,266,34.0523,-118.2722,2010,Jul,Sun,15-20
2010-08-13,11:15 AM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,238,34.0696,-118.2613,2010,Aug,Fri,15-20
2010-11-30,06:15 PM,Rampart,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,247,34.058,-118.2715,2010,Nov,Tue,15-20
2010-10-26,09:35 AM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,218,34.0726,-118.2578,2010,Oct,Tue,15-20
2010-09-13,11:15 AM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,218,34.0706,-118.2614,2010,Sep,Mon,15-20
2010-10-02,08:40 PM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,291,34.0444,-118.2809,2010,Oct,Sat,15-20
2010-03-26,09:20 PM,Southwest,19,Female,Otherther Asian,Liquor Laws,MINOR POSSESS/USE FALSE EVIDENCE OF AGE,Misdemeanor,359,34.0204,-118.2809,2010,Mar,Fri,15-20
2010-09-01,06:10 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,247,34.058,-118.2715,2010,Sep,Wed,15-20
2010-11-05,09:35 PM,Rampart,14,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,248,34.0584,-118.2669,2010,Nov,Fri,10-14
2010-10-07,08:40 PM,Rampart,15,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,231,34.0709,-118.2801,2010,Oct,Thu,15-20
2010-11-27,09:40 PM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,285,34.0477,-118.2751,2010,Nov,Sat,15-20
2010-08-18,06:00 PM,Rampart,15,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,216,34.0729,-118.2664,2010,Aug,Wed,15-20
2010-11-18,06:10 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,247,34.058,-118.2715,2010,Nov,Thu,15-20
2010-04-28,05:55 PM,Southwest,19,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,376,34.0146,-118.3089,2010,Apr,Wed,15-20
2010-08-18,05:50 PM,Rampart,16,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,216,34.0729,-118.2664,2010,Aug,Wed,15-20
2010-11-03,04:15 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,201,34.0898,-118.2917,2010,Nov,Wed,15-20
2010-11-13,02:20 PM,Rampart,20,Male,Other,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,212,34.0818,-118.2868,2010,Nov,Sat,15-20
2010-11-14,03:00 PM,Rampart,16,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,247,34.0586,-118.2691,2010,Nov,Sun,15-20
2010-10-14,08:00 PM,Rampart,19,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,219,34.0677,-118.252,2010,Oct,Thu,15-20
2010-11-01,10:25 AM,Rampart,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,204,34.0763,-118.293,2010,Nov,Mon,15-20
2010-09-01,06:15 PM,Rampart,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,247,34.058,-118.2715,2010,Sep,Wed,15-20
2010-10-02,10:10 PM,Rampart,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,271,34.0548,-118.282,2010,Oct,Sat,15-20
2010-11-05,08:35 PM,Rampart,13,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,248,34.0584,-118.2669,2010,Nov,Fri,10-14
2010-08-21,01:15 AM,Rampart,18,Male,White,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,266,34.0523,-118.2722,2010,Aug,Sat,15-20
2010-08-18,05:50 PM,Rampart,16,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,216,34.0729,-118.2664,2010,Aug,Wed,15-20
2010-08-20,11:45 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,437,34.0774,-118.1693,2010,Aug,Fri,15-20
2010-06-26,10:55 PM,Southwest,18,Male,White,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,359,34.0199,-118.2797,2010,Jun,Sat,15-20
2010-07-14,05:30 PM,Southwest,20,Male,Black,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,376,34.0146,-118.3089,2010,Jul,Wed,15-20
2010-08-21,09:00 PM,Southwest,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,359,34.014,-118.2827,2010,Aug,Sat,15-20
2010-07-02,09:55 AM,Hollenbeck,15,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,473,34.0357,-118.2148,2010,Jul,Fri,15-20
2010-06-25,09:00 PM,Southwest,19,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,378,34.014,-118.2827,2010,Jun,Fri,15-20
2010-07-23,07:40 PM,Hollenbeck,14,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,497,34.018,-118.205,2010,Jul,Fri,10-14
2010-05-02,06:10 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,407,34.0942,-118.1902,2010,May,Sun,15-20
2010-02-05,11:55 PM,Hollenbeck,20,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,412,34.0736,-118.217,2010,Feb,Fri,15-20
2010-08-21,08:25 PM,Southwest,20,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,378,34.014,-118.2827,2010,Aug,Sat,15-20
2010-06-26,01:05 PM,Southwest,18,Male,White,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,359,34.0199,-118.2797,2010,Jun,Sat,15-20
2010-06-26,04:05 PM,Southwest,18,Female,Hispanic,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,354,34.0184,-118.2823,2010,Jun,Sat,15-20
2010-11-07,01:30 AM,Southwest,19,Male,Other,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,328,34.0225,-118.2796,2010,Nov,Sun,15-20
2010-12-30,01:30 PM,Southwest,18,Male,Black,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,351,34.0272,-118.3537,2010,Dec,Thu,15-20
2010-01-16,06:40 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,429,34.0841,-118.1655,2010,Jan,Sat,15-20
2010-09-24,09:20 PM,Southwest,19,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,327,34.0278,-118.281,2010,Sep,Fri,15-20
2010-02-24,04:25 PM,Hollenbeck,19,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,459,34.045,-118.1956,2010,Feb,Wed,15-20
2010-07-23,07:40 PM,Hollenbeck,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,497,34.018,-118.205,2010,Jul,Fri,15-20
2010-01-13,09:45 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,453,34.0501,-118.2152,2010,Jan,Wed,15-20
2010-06-08,05:05 PM,Southwest,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,395,34.0055,-118.3138,2010,Jun,Tue,15-20
2010-04-07,04:20 PM,Hollenbeck,18,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,473,34.0417,-118.2142,2010,Apr,Wed,15-20
2010-06-27,04:00 PM,Southwest,18,Male,White,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,354,34.0219,-118.28,2010,Jun,Sun,15-20
2010-06-26,04:50 PM,Southwest,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,378,34.0137,-118.2854,2010,Jun,Sat,15-20
2010-03-11,08:30 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,412,34.076,-118.217,2010,Mar,Thu,15-20
2010-06-26,03:30 PM,Southwest,19,Female,White,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,359,34.0199,-118.2797,2010,Jun,Sat,15-20
2010-02-14,09:10 AM,Hollenbeck,15,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,424,34.0685,-118.1992,2010,Feb,Sun,15-20
2010-06-26,02:05 PM,Southwest,19,Male,Hispanic,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,329,34.0225,-118.278,2010,Jun,Sat,15-20
2010-06-27,04:00 PM,Southwest,20,Male,Hispanic,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,354,34.0184,-118.2823,2010,Jun,Sun,15-20
2010-12-19,05:20 PM,Southwest,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,357,34.02,-118.2944,2010,Dec,Sun,15-20
2010-09-24,09:00 PM,Southwest,20,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,327,34.0278,-118.281,2010,Sep,Fri,15-20
2010-05-26,09:40 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,456,34.0522,-118.2019,2010,May,Wed,15-20
2010-06-27,04:30 PM,Southwest,18,Male,Hispanic,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,354,34.0184,-118.2823,2010,Jun,Sun,15-20
2010-07-23,07:40 PM,Hollenbeck,15,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,497,34.018,-118.205,2010,Jul,Fri,15-20
2010-06-26,07:20 PM,Southwest,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,378,34.014,-118.2827,2010,Jun,Sat,15-20
2010-06-25,05:15 PM,Southwest,19,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,378,34.0137,-118.2854,2010,Jun,Fri,15-20
2010-06-26,03:45 PM,Southwest,18,Female,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,378,34.0165,-118.2828,2010,Jun,Sat,15-20
2010-03-25,09:20 PM,Hollenbeck,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,473,34.0391,-118.2174,2010,Mar,Thu,15-20
2010-09-18,08:00 AM,Southwest,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,325,34.0328,-118.2903,2010,Sep,Sat,15-20
2010-06-26,01:50 PM,Southwest,17,Male,White,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,359,34.0199,-118.2797,2010,Jun,Sat,15-20
2010-06-26,07:30 PM,Southwest,19,Male,White,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,378,34.014,-118.2827,2010,Jun,Sat,15-20
2010-07-23,07:40 PM,Hollenbeck,16,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,497,34.018,-118.205,2010,Jul,Fri,15-20
2010-06-25,08:30 PM,Southwest,19,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,378,34.014,-118.2827,2010,Jun,Fri,15-20
2010-06-27,04:25 PM,Southwest,20,Male,Black,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,354,34.0184,-118.2823,2010,Jun,Sun,15-20
2010-06-27,04:00 PM,Southwest,20,Male,White,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,354,34.0219,-118.28,2010,Jun,Sun,15-20
2010-06-26,07:30 PM,Southwest,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,378,34.014,-118.2827,2010,Jun,Sat,15-20
2010-06-25,05:15 PM,Southwest,20,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,378,34.0137,-118.2854,2010,Jun,Fri,15-20
2010-11-21,01:00 AM,Southwest,19,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,357,34.0242,-118.2931,2010,Nov,Sun,15-20
2010-10-02,04:00 PM,Southwest,18,Male,White,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,319,34.0274,-118.284,2010,Oct,Sat,15-20
2010-07-17,09:45 PM,Hollenbeck,17,Female,Other,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,471,34.0368,-118.2232,2010,Jul,Sat,15-20
2010-06-09,01:35 PM,Southwest,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,395,34.0085,-118.3089,2010,Jun,Wed,15-20
2010-09-18,07:50 AM,Southwest,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,325,34.0328,-118.2903,2010,Sep,Sat,15-20
2010-05-16,02:45 AM,Hollenbeck,19,Female,Hispanic,Liquor Laws,SELL/PURCHASE ALCOHOL AFTER HOURS,Misdemeanor,423,34.0606,-118.2144,2010,May,Sun,15-20
2010-05-01,10:10 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,471,34.0391,-118.2231,2010,May,Sat,15-20
2010-11-10,05:15 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,426,34.0867,-118.1768,2010,Nov,Wed,15-20
2010-09-03,10:30 PM,Hollenbeck,19,Female,Hispanic,Liquor Laws,HIRE PERSON TO PROCURE LIQUOR SALES,Misdemeanor,497,34.021,-118.2123,2010,Sep,Fri,15-20
2010-05-07,09:45 PM,Harbor,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,584,33.707,-118.2939,2010,May,Fri,15-20
2010-02-28,09:00 AM,Harbor,18,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,587,33.7143,-118.2929,2010,Feb,Sun,15-20
2010-03-27,07:30 PM,Harbor,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,517,33.783,-118.2618,2010,Mar,Sat,15-20
2010-01-23,06:20 PM,Harbor,16,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,508,33.8132,-118.2982,2010,Jan,Sat,15-20
2010-10-08,10:35 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,469,34.034,-118.1944,2010,Oct,Fri,15-20
2010-01-07,11:25 AM,Harbor,17,Male,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,513,33.7851,-118.2975,2010,Jan,Thu,15-20
2010-04-29,05:15 PM,Harbor,16,Male,White,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,584,33.707,-118.2939,2010,Apr,Thu,15-20
2010-03-01,12:50 AM,Harbor,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,532,33.7864,-118.2747,2010,Mar,Mon,15-20
2010-05-07,09:45 PM,Harbor,20,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,584,33.707,-118.2939,2010,May,Fri,15-20
2010-10-29,07:15 PM,Hollenbeck,20,Female,Hispanic,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,477,34.0344,-118.2157,2010,Oct,Fri,15-20
2010-03-28,10:59 PM,Harbor,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,532,33.7887,-118.2717,2010,Mar,Sun,15-20
2010-02-27,12:40 AM,Harbor,18,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,525,33.7722,-118.2723,2010,Feb,Sat,15-20
2010-03-28,11:30 PM,Harbor,18,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,532,33.7887,-118.2717,2010,Mar,Sun,15-20
2010-10-10,06:25 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,473,34.0423,-118.2155,2010,Oct,Sun,15-20
2010-10-29,07:15 PM,Hollenbeck,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,477,34.0344,-118.2157,2010,Oct,Fri,15-20
2010-10-28,05:20 PM,Hollenbeck,15,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,455,34.0533,-118.2107,2010,Oct,Thu,15-20
2010-10-15,11:50 PM,Hollenbeck,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,497,34.0217,-118.2161,2010,Oct,Fri,15-20
2010-01-02,10:35 PM,Harbor,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,508,33.8132,-118.2982,2010,Jan,Sat,15-20
2010-02-12,03:15 PM,Harbor,13,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,555,33.7456,-118.2945,2010,Feb,Fri,10-14
2010-03-29,03:45 AM,Harbor,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,567,33.7252,-118.288,2010,Mar,Mon,15-20
2010-09-02,06:00 PM,Hollenbeck,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,463,34.0459,-118.2058,2010,Sep,Thu,15-20
2010-12-10,10:25 PM,Hollenbeck,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,471,34.0381,-118.2262,2010,Dec,Fri,15-20
2010-02-12,03:15 PM,Harbor,12,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,555,33.7456,-118.2945,2010,Feb,Fri,10-14
2010-10-10,06:25 PM,Hollenbeck,20,Female,White,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,473,34.0423,-118.2155,2010,Oct,Sun,15-20
2010-09-06,11:50 AM,Hollenbeck,20,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,443,34.0606,-118.2007,2010,Sep,Mon,15-20
2010-01-25,03:15 PM,Harbor,16,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,509,33.7968,-118.2975,2010,Jan,Mon,15-20
2010-03-02,07:00 PM,Harbor,17,Male,White,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,561,33.7329,-118.3136,2010,Mar,Tue,15-20
2010-05-07,09:45 PM,Harbor,19,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,584,33.707,-118.2939,2010,May,Fri,15-20
2010-02-13,01:25 AM,Harbor,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,516,33.7867,-118.2643,2010,Feb,Sat,15-20
2010-05-01,11:45 PM,Harbor,18,Male,White,Liquor Laws,DRINKING ALCOHOL,Infraction,566,34.0342,-118.2673,2010,May,Sat,15-20
2010-05-06,06:30 PM,Harbor,19,Female,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,585,33.7065,-118.2928,2010,May,Thu,15-20
